entry_time,symbol,action,entry_price,stop_loss,take_profit,rsi,atr,dist_ema200,spread,hour,day_of_week,mins_to_news,label,close_price,close_time,pnl
2026-02-03T18:02:42.576755+00:00,XAUUSD,BUY,2268.6777885241445,2266.728922691542,2271.6010872730485,36.33990516609532,0.9744329163014039,3.1243584509993525,16.0,18,1,1497.290387415886,1,2266.728922691542,2026-02-03 18:42:42.576755+00:00,-194.8865832602678
2026-02-04T08:37:42.576755+00:00,XAUUSD,BUY,2265.6745200789096,2264.9496904839925,2266.761764471285,41.24888124483489,0.36241479745847627,-0.46143061499196847,12.0,8,2,622.2903874158859,1,2264.9496904839925,2026-02-04 08:47:42.576755+00:00,-72.48295949170824
2026-02-04T10:12:42.576755+00:00,XAUUSD,BUY,2264.872615214119,2263.7803854723566,2266.5109598267622,42.83726568468588,0.5461148708810859,-0.9989945952743255,18.0,10,2,527.2903874158859,0,2266.5109598267622,2026-02-04 13:32:42.576755+00:00,163.83446126433228
2026-02-04T22:42:42.576755+00:00,XAUUSD,BUY,2277.591568366035,2277.2841231816337,2278.052736142637,49.975352814603184,0.15372259220063306,6.303612423018421,60.0,22,2,222.70961258411407,0,2278.052736142637,2026-02-04 23:27:42.576755+00:00,46.11677766019966
2026-02-05T07:02:42.576755+00:00,XAUUSD,BUY,2276.7391267468834,2276.313422498287,2277.3776831197783,40.02819565374642,0.2128521242982515,1.7972088453707329,19.0,7,3,722.7096125841141,0,2277.3776831197783,2026-02-05 08:02:42.576755+00:00,63.85563728949819
2026-02-05T13:27:42.576755+00:00,XAUUSD,SELL,2281.9934942801365,2283.7909664826466,2279.2972859763713,57.40131543061865,0.8987361012550211,4.919756468962987,16.0,13,3,1107.709612584114,1,2283.7909664826466,2026-02-05 14:22:42.576755+00:00,-179.74722025101073
2026-02-05T16:47:42.576755+00:00,XAUUSD,BUY,2281.893512924627,2279.656722198681,2285.2486990135462,43.678251683209936,1.1183953629730305,3.0917192789083856,17.0,16,3,1242.290387415886,0,2285.2486990135462,2026-02-05 17:12:42.576755+00:00,335.5186088919254
2026-02-05T19:32:42.576755+00:00,XAUUSD,SELL,2285.248853488835,2287.556061217899,2281.7880418952386,57.28175188558149,1.1536038645320852,4.6645808177581785,17.0,19,3,1077.290387415886,1,2287.556061217899,2026-02-05 20:27:42.576755+00:00,-230.72077290639754
2026-02-05T21:57:42.576755+00:00,XAUUSD,BUY,2287.676968967565,2286.979430969178,2288.7232759651447,37.954945727994854,0.34876899919335563,5.492591990523579,75.0,21,3,932.2903874158859,0,2288.7232759651447,2026-02-06 03:02:42.576755+00:00,104.63069975799044
2026-02-06T08:27:42.576755+00:00,XAUUSD,BUY,2288.035021957121,2287.3867965827058,2289.007360018744,48.3646221169143,0.32411268720758407,1.6282842969872036,22.0,8,4,302.2903874158859,1,2287.3867965827058,2026-02-06 08:37:42.576755+00:00,-64.82253744152331
2026-02-06T09:52:42.576755+00:00,XAUUSD,SELL,2287.7246694728497,2288.7612711262977,2286.169766992678,53.72849411209996,0.5183008267239464,1.1234390691765839,18.0,9,4,217.29038741588593,1,2288.7612711262977,2026-02-06 11:37:42.576755+00:00,-103.66016534480877
2026-02-07T00:47:42.576755+00:00,XAUUSD,BUY,2277.840189828208,2277.320678168626,2278.6194573175817,49.460843397804474,0.25975582979110967,-5.7110297483418435,19.0,0,5,677.7096125841141,1,2277.320678168626,2026-02-07 01:47:42.576755+00:00,-51.951165958234924
2026-02-07T03:12:42.576755+00:00,XAUUSD,SELL,2277.53946159825,2278.049538859864,2276.774345705829,60.62318325999784,0.25503863080699113,-4.511348142148563,21.0,3,5,822.7096125841141,1,2278.049538859864,2026-02-07 03:22:42.576755+00:00,-51.00772616137874
2026-02-07T04:27:42.576755+00:00,XAUUSD,SELL,2277.8738739763103,2278.368097568487,2277.1325385880455,59.046876147338416,0.2471117960882501,-3.629119712208194,19.0,4,5,897.7096125841141,1,2278.368097568487,2026-02-07 05:32:42.576755+00:00,-49.42235921766951
2026-02-07T06:27:42.576755+00:00,XAUUSD,SELL,2278.054474290621,2278.558366657064,2277.298635740956,56.86145559226177,0.2519461832215971,-2.7143261360433826,12.0,6,5,1017.7096125841141,1,2278.558366657064,2026-02-07 06:57:42.576755+00:00,-50.389236644332414
2026-02-07T09:42:42.576755+00:00,XAUUSD,SELL,2279.492456650277,2280.49699344136,2277.9856514636526,39.83003031329144,0.5022683955414128,-0.8144275073932477,16.0,9,5,1212.709612584114,1,2280.49699344136,2026-02-07 12:02:42.576755+00:00,-100.45367910829555
2026-02-07T14:07:42.576755+00:00,XAUUSD,BUY,2277.320984507608,2275.1495556724176,2280.578127760394,40.055339807495415,1.0857144175953246,-2.26228176570703,12.0,14,5,1477.709612584114,1,2275.1495556724176,2026-02-07 16:12:42.576755+00:00,-217.14288351904543
2026-02-08T05:12:42.576755+00:00,XAUUSD,BUY,2271.9936493565347,2271.519400736917,2272.7050222859616,42.31331661107101,0.2371243098089053,-1.9379148440098106,19.0,5,6,2382.709612584114,0,2272.7050222859616,2026-02-08 06:07:42.576755+00:00,71.13729294269433
2026-02-08T13:27:42.576755+00:00,XAUUSD,BUY,2270.3153126832494,2268.336700305925,2273.283231249236,51.5052209689554,0.9893061886621776,-1.7477191272300843,21.0,13,6,2877.709612584114,0,2273.283231249236,2026-02-08 13:47:42.576755+00:00,296.7918565986565
2026-02-08T15:07:42.576755+00:00,XAUUSD,BUY,2270.379252494998,2268.129720415212,2273.7535506146774,39.98947001123704,1.1247660398930097,-1.4373452818758778,13.0,15,6,2977.709612584114,1,2268.129720415212,2026-02-08 15:52:42.576755+00:00,-224.95320797861496
2026-02-08T21:52:42.576755+00:00,XAUUSD,SELL,2262.1554980660226,2262.8643356575235,2261.092241678771,61.14361278891841,0.35441879575046187,-5.40855928048768,86.0,21,6,3382.709612584114,1,2262.8643356575235,2026-02-09 01:57:42.576755+00:00,-70.88375915009237
2026-02-09T05:52:42.576755+00:00,XAUUSD,BUY,2263.5961349748873,2263.1671726877917,2264.23957840553,39.92882360892205,0.214481143547703,-1.1868638086389183,20.0,5,0,3337.290387415886,1,2263.1671726877917,2026-02-09 08:12:42.576755+00:00,-42.89622870956009
2026-02-09T11:57:42.576755+00:00,XAUUSD,BUY,2261.4187353517896,2260.2992037520785,2263.0980327513557,53.82575488675498,0.5597657998554431,-1.9472598619017845,22.0,11,0,2972.290387415886,0,2263.0980327513557,2026-02-09 13:12:42.576755+00:00,167.9297399566167
2026-02-09T17:07:42.576755+00:00,XAUUSD,BUY,2267.610058798878,2265.065062171393,2271.4275537401054,40.43498272353599,1.2724983137424846,3.445637399329371,19.0,17,0,2662.290387415886,0,2271.4275537401054,2026-02-09 19:52:42.576755+00:00,381.74949412273236
2026-02-09T21:57:42.576755+00:00,XAUUSD,BUY,2271.0829591923066,2270.655449208817,2271.724224167541,20.81623314689503,0.21375499174480087,4.3987656232707195,85.0,21,0,2372.290387415886,1,2270.655449208817,2026-02-09 22:47:42.576755+00:00,-42.75099834894718
2026-02-10T00:12:42.576755+00:00,XAUUSD,BUY,2270.541415440464,2270.226900592276,2271.0131877127465,45.27562847281783,0.15725742409413865,2.9185501219690195,18.0,0,1,2237.290387415886,0,2271.0131877127465,2026-02-10 01:22:42.576755+00:00,47.177227228257834
2026-02-10T01:52:42.576755+00:00,XAUUSD,SELL,2270.626939443881,2271.0840338825496,2269.941297785878,57.22455998584373,0.22854721933439187,2.436177205242984,18.0,1,1,2137.290387415886,1,2271.0840338825496,2026-02-10 05:47:42.576755+00:00,-45.70944386687188
2026-02-10T08:02:42.576755+00:00,XAUUSD,BUY,2271.52347554092,2271.0219624835645,2272.2757451269536,47.141812272422186,0.2507565286777468,1.9384466441138102,20.0,8,1,1767.290387415886,1,2271.0219624835645,2026-02-10 08:17:42.576755+00:00,-50.151305735562346
2026-02-10T19:17:42.576755+00:00,XAUUSD,BUY,2274.337175787989,2272.0023006439123,2277.8394885041043,33.90488053927014,1.1674375720383523,2.2416300891782157,16.0,19,1,1092.290387415886,1,2272.0023006439123,2026-02-10 20:02:42.576755+00:00,-233.48751440767046
2026-02-10T22:22:42.576755+00:00,XAUUSD,SELL,2266.579506444856,2266.8965335646353,2266.1039657651872,59.418276786079964,0.15851355988960286,-4.43573972072727,90.0,22,1,907.2903874158859,1,2266.8965335646353,2026-02-11 00:42:42.576755+00:00,-31.702711977914078
2026-02-11T04:52:42.576755+00:00,XAUUSD,BUY,2266.3631954570938,2265.956352989773,2266.973459158074,48.82972849860131,0.20342123366016754,-2.221050274850313,16.0,4,2,517.2903874158859,0,2266.973459158074,2026-02-11 05:32:42.576755+00:00,61.02637009803402
2026-02-11T10:02:42.576755+00:00,XAUUSD,BUY,2266.255298300727,2264.992342870906,2268.1497314454587,47.022578376335964,0.631477714910521,-1.2131504285739538,13.0,10,2,207.29038741588593,0,2268.1497314454587,2026-02-11 11:47:42.576755+00:00,189.44331447314653
2026-02-12T08:47:42.576755+00:00,XAUUSD,SELL,2251.9014396179546,2252.915878883358,2250.37978071985,53.4891856068319,0.5072196327016627,-2.4163131855198117,12.0,8,3,1157.709612584114,1,2252.915878883358,2026-02-12 09:57:42.576755+00:00,-101.44392654033254
2026-02-12T21:47:42.576755+00:00,XAUUSD,BUY,2247.239484807972,2246.3161284886564,2248.6245192869455,51.26241919224248,0.4616781596578546,-3.2175326149108514,58.0,21,3,1937.709612584114,1,2246.3161284886564,2026-02-13 08:52:42.576755+00:00,-92.33563193156442
2026-02-13T21:42:42.576755+00:00,XAUUSD,BUY,2257.370630405814,2256.3911199529307,2258.8398960851396,43.3654175822957,0.4897552264418274,7.351109094658568,65.0,21,4,3372.709612584114,0,2258.8398960851396,2026-02-14 01:47:42.576755+00:00,146.92656793254173
2026-02-14T05:57:42.576755+00:00,XAUUSD,SELL,2258.171727573572,2258.7109648501114,2257.3628716587627,64.72409390173857,0.2696186382697436,3.1200068875205034,14.0,5,5,3867.709612584114,1,2258.7109648501114,2026-02-14 06:57:42.576755+00:00,-53.92372765395521
2026-02-14T07:57:42.576755+00:00,XAUUSD,SELL,2258.6971539702076,2259.1101542253086,2258.077653587556,57.71907428596474,0.20650012755043332,2.882001561501511,14.0,7,5,3987.709612584114,1,2259.1101542253086,2026-02-14 08:17:42.576755+00:00,-41.30002551009966
2026-02-14T13:12:42.576755+00:00,XAUUSD,SELL,2258.9794125208114,2260.2381993360673,2257.0912322979275,44.718007570457345,0.6293934076279909,1.600875659405574,18.0,13,5,4302.709612584114,1,2260.2381993360673,2026-02-14 13:27:42.576755+00:00,-125.87868152559167
2026-02-14T16:57:42.576755+00:00,XAUUSD,SELL,2258.3064623510954,2260.5294478845753,2254.971984050875,54.82921853388542,1.1114927667400545,0.4552088755472141,12.0,16,5,4527.709612584114,0,2254.971984050875,2026-02-14 17:22:42.576755+00:00,333.4478300220326
2026-02-14T22:12:42.576755+00:00,XAUUSD,BUY,2251.378545908967,2251.1205106701996,2251.7655987671187,50.76089568416916,0.1290176193838306,-3.8404792406595334,51.0,22,5,4842.709612584114,1,2251.1205106701996,2026-02-14 22:22:42.576755+00:00,-25.80352387676612
2026-02-15T00:52:42.576755+00:00,XAUUSD,SELL,2250.9661958077486,2251.48414795146,2250.1892675921817,55.56694138818622,0.25897607185564603,-3.0784873307538874,18.0,0,6,5002.709612584114,0,2250.1892675921817,2026-02-15 01:42:42.576755+00:00,77.69282155668407
2026-02-15T03:12:42.576755+00:00,XAUUSD,SELL,2250.303181587399,2250.7802061653915,2249.5876447204105,53.48016884046075,0.23851228899619464,-2.8529375004422945,22.0,3,6,5142.709612584114,1,2250.7802061653915,2026-02-15 05:02:42.576755+00:00,-47.702457799232434
2026-02-15T08:37:42.576755+00:00,XAUUSD,BUY,2251.2583320514227,2250.4843936129164,2252.419239709182,46.51273109389303,0.3869692192531602,-0.8155319714237521,18.0,8,6,5467.709612584114,0,2252.419239709182,2026-02-15 09:02:42.576755+00:00,116.09076577592532
2026-02-15T09:37:42.576755+00:00,XAUUSD,SELL,2251.7234941338334,2252.947566449941,2249.887385659672,65.00395499924312,0.6120361580537325,-0.3475421386906419,19.0,9,6,5527.709612584114,0,2249.887385659672,2026-02-15 10:57:42.576755+00:00,183.61084741613922
2026-02-15T13:07:42.576755+00:00,XAUUSD,SELL,2248.433254572605,2249.7759489546993,2246.4192129994644,55.67439867358125,0.6713471910469642,-2.782682954811662,22.0,13,6,5737.709612584114,0,2246.4192129994644,2026-02-15 13:52:42.576755+00:00,201.40415731407302
2026-02-15T17:07:42.576755+00:00,XAUUSD,BUY,2246.230610954746,2244.2151558520295,2249.2537936088215,37.94143151066655,1.0077275513584223,-3.0214711509461267,15.0,17,6,5977.709612584114,1,2244.2151558520295,2026-02-15 17:22:42.576755+00:00,-201.54551027167145
2026-02-15T18:12:42.576755+00:00,XAUUSD,BUY,2243.9757432010606,2241.3697115234713,2247.8847907174445,40.71719183301906,1.3030158387947008,-4.524018600942782,13.0,18,6,6042.709612584114,0,2247.8847907174445,2026-02-15 18:37:42.576755+00:00,390.90475163839074
2026-02-16T00:02:42.576755+00:00,XAUUSD,BUY,2255.409784609869,2255.135664061326,2255.820965432683,33.20786029460271,0.13706027427126952,4.248018123796555,20.0,0,0,6392.709612584114,0,2255.820965432683,2026-02-16 00:12:42.576755+00:00,41.11808228140035
2026-02-16T02:47:42.576755+00:00,XAUUSD,BUY,2255.7283487403915,2255.2033285030634,2256.5158790963837,44.73996941046568,0.2625101186641002,3.272676780819438,19.0,2,0,6557.709612584114,0,2256.5158790963837,2026-02-16 03:27:42.576755+00:00,78.75303559922031
2026-02-16T06:07:42.576755+00:00,XAUUSD,SELL,2256.202621793699,2256.664919400041,2255.509175384186,52.11640827216445,0.23114880317091643,2.5414191326831315,19.0,6,0,6757.709612584114,1,2256.664919400041,2026-02-16 06:37:42.576755+00:00,-46.22976063419628
2026-02-16T10:32:42.576755+00:00,XAUUSD,SELL,2257.6923181525867,2258.5833193312365,2256.355816384612,55.48324770706439,0.4455005893249628,2.451867237186434,16.0,10,0,7022.709612584114,1,2258.5833193312365,2026-02-16 10:57:42.576755+00:00,-89.10011786497307
2026-02-16T22:57:42.576755+00:00,XAUUSD,BUY,2268.284287353012,2267.925577738165,2268.822351775283,41.81781821356102,0.17935480742367613,6.874912130460416,67.0,22,0,7767.709612584114,1,2267.925577738165,2026-02-16 23:42:42.576755+00:00,-35.870961484715735
2026-02-17T00:42:42.576755+00:00,XAUUSD,BUY,2267.5637474188316,2267.070810456975,2268.303152861617,34.0340602496415,0.24646848092844006,4.97563986290379,14.0,0,1,7872.709612584114,0,2268.303152861617,2026-02-17 03:02:42.576755+00:00,73.94054427854826
2026-02-17T05:42:42.576755+00:00,XAUUSD,SELL,2268.6691845544465,2269.190170028992,2267.887706342628,58.5857807572432,0.26049273727276806,3.506158042946936,21.0,5,1,8172.709612584114,0,2267.887706342628,2026-02-17 06:27:42.576755+00:00,78.14782118184667
2026-02-17T08:12:42.576755+00:00,XAUUSD,SELL,2267.838408750525,2268.3583144159397,2267.0585502524036,48.40520017269971,0.25995283270721564,1.917598639818607,21.0,8,1,8322.709612584114,1,2268.3583144159397,2026-02-17 08:32:42.576755+00:00,-51.99056654146261
2026-02-17T09:07:42.576755+00:00,XAUUSD,SELL,2268.5306640309295,2269.6937394848087,2266.7860508501108,51.49420179239685,0.5815377269395218,2.328077991232476,17.0,9,1,8377.709612584114,1,2269.6937394848087,2026-02-17 09:32:42.576755+00:00,-116.30754538791734
2026-02-17T11:57:42.576755+00:00,XAUUSD,BUY,2270.769221051174,2269.6345939709176,2272.471161671559,40.17351476686231,0.5673135401282577,3.325665749383461,16.0,11,1,8547.709612584114,1,2269.6345939709176,2026-02-17 12:12:42.576755+00:00,-113.46270802564504
2026-02-17T21:52:42.576755+00:00,XAUUSD,BUY,2283.5960597943103,2282.71994903505,2284.9102259332008,43.57557969899615,0.43805537963014884,7.412333075417791,81.0,21,1,9142.709612584114,0,2284.9102259332008,2026-02-18 00:22:42.576755+00:00,131.4166138890414
2026-02-18T02:07:42.576755+00:00,XAUUSD,BUY,2284.823144961487,2284.3311209055137,2285.5611810454466,33.41601571754234,0.24601202798661298,5.337668555312121,18.0,2,2,9397.709612584114,1,2284.3311209055137,2026-02-18 03:42:42.576755+00:00,-49.2024055973161
2026-02-18T06:12:42.576755+00:00,XAUUSD,SELL,2285.2504688054387,2285.626015158295,2284.6871492761543,57.62075581891154,0.18777317642814392,3.6529901334220085,13.0,6,2,9642.709612584114,1,2285.626015158295,2026-02-18 06:22:42.576755+00:00,-37.55463528564178
2026-02-18T07:47:42.576755+00:00,XAUUSD,SELL,2285.6766874475557,2286.1432355830525,2284.9768652443104,60.51813617913677,0.23327406774839282,3.35793919923708,22.0,7,2,9737.709612584114,1,2286.1432355830525,2026-02-18 08:02:42.576755+00:00,-46.65481354968506
2026-02-18T09:52:42.576755+00:00,XAUUSD,BUY,2285.3184225618975,2284.30066368943,2286.8450608705984,36.239449711580825,0.5088794362336557,2.2899942101576016,12.0,9,2,9862.709612584114,1,2284.30066368943,2026-02-18 12:57:42.576755+00:00,-101.77588724673114
2026-02-18T17:27:42.576755+00:00,XAUUSD,BUY,2288.24138171679,2285.9926879616996,2291.614422349425,35.69757657697404,1.1243468775450245,2.7842805466166283,15.0,17,2,10317.709612584114,0,2291.614422349425,2026-02-19 11:37:42.576755+00:00,337.3040632634911
2026-02-19T18:27:42.576755+00:00,XAUUSD,SELL,2285.365782699211,2287.42092893932,2282.2830633390477,59.01827419357705,1.0275731200545448,-2.618324014862992,14.0,18,3,11817.709612584114,0,2282.2830633390477,2026-02-19 18:47:42.576755+00:00,308.2719360163537
2026-02-19T20:17:42.576755+00:00,XAUUSD,SELL,2285.9486839115025,2288.5213420341393,2282.089696727547,56.91815014578308,1.286329061318416,-1.5207866015898617,18.0,20,3,11927.709612584114,1,2288.5213420341393,2026-02-20 08:32:42.576755+00:00,-257.2658122636767
2026-02-20T08:37:42.576755+00:00,XAUUSD,SELL,2287.5586200496537,2288.578602183348,2286.028646849112,54.75024486009777,0.5099910668470784,0.4755868487591215,20.0,8,4,12667.709612584114,0,2286.028646849112,2026-02-20 09:47:42.576755+00:00,152.99732005414626
2026-02-20T12:02:42.576755+00:00,XAUUSD,SELL,2285.4164109891153,2286.331701350677,2284.0434754467724,54.1255148001386,0.4576451807809008,-1.3527713950898033,14.0,12,4,12872.709612584114,1,2286.331701350677,2026-02-20 13:02:42.576755+00:00,-91.52903615618015
2026-02-21T02:37:42.576755+00:00,XAUUSD,SELL,2271.728528287643,2272.2211679205047,2270.98956883835,60.046715955318895,0.2463198164309363,-5.270932940230523,18.0,2,5,13747.709612584114,1,2272.2211679205047,2026-02-21 03:37:42.576755+00:00,-49.26396328619376
2026-02-21T04:52:42.576755+00:00,XAUUSD,SELL,2272.7829212840597,2273.3818528030347,2271.884524005597,57.46608145033164,0.29946575948757265,-3.166645751838132,16.0,4,5,13882.709612584114,0,2271.884524005597,2026-02-21 05:47:42.576755+00:00,89.8397278462653
2026-02-21T13:57:42.576755+00:00,XAUUSD,BUY,2268.0450287089893,2265.654603963177,2271.6306658277076,41.84507397861241,1.1952123729061637,-3.5353049626228312,13.0,13,5,14427.709612584114,0,2271.6306658277076,2026-02-21 14:37:42.576755+00:00,358.5637118718296
2026-02-21T21:22:42.576755+00:00,XAUUSD,SELL,2256.304969952504,2257.961951641016,2253.819497419736,67.87711298781673,0.8284908442560663,-9.721603992708879,57.0,21,5,14872.709612584114,1,2257.961951641016,2026-02-22 09:22:42.576755+00:00,-165.69816885121327
2026-02-22T11:32:42.576755+00:00,XAUUSD,BUY,2259.110829712446,2258.0132496618794,2260.7571997882965,40.16483787627444,0.5487900252834217,0.1486718164192098,22.0,11,6,15722.709612584114,1,2258.0132496618794,2026-02-22 12:17:42.576755+00:00,-109.75800505666484
2026-02-22T20:42:42.576755+00:00,XAUUSD,SELL,2255.614419121766,2257.889394439094,2252.2019561457737,59.27320242225822,1.1374876586640181,-2.6207038138200005,12.0,20,6,16272.709612584114,0,2252.2019561457737,2026-02-23 05:57:42.576755+00:00,341.24629759921845
2026-02-23T08:27:42.576755+00:00,XAUUSD,BUY,2251.733437344859,2250.887587614726,2253.0022119400583,43.95232050599533,0.4229248650664691,-2.377772841157821,16.0,8,0,16142.290387415886,1,2250.887587614726,2026-02-23 09:52:42.576755+00:00,-84.58497301330681
2026-02-23T11:57:42.576755+00:00,XAUUSD,SELL,2249.5104243830046,2250.8063064432863,2247.5666012925826,57.498238976478966,0.6479410301407305,-3.2452899973654894,18.0,11,0,15932.290387415886,0,2247.5666012925826,2026-02-23 12:17:42.576755+00:00,194.3823090422029
2026-02-24T00:27:42.576755+00:00,XAUUSD,SELL,2245.5346310284867,2245.856496439095,2245.0518329125744,60.34890209365374,0.1609327053040488,-3.1557986670745777,17.0,0,1,15182.290387415886,0,2245.0518329125744,2026-02-24 01:12:42.576755+00:00,48.279811591237376
2026-02-24T05:37:42.576755+00:00,XAUUSD,BUY,2245.219655810932,2244.732775079998,2245.9499769073327,42.9301332036881,0.24344036546689754,-1.9878880219653183,13.0,5,1,14872.290387415886,0,2245.9499769073327,2026-02-24 06:07:42.576755+00:00,73.03210964005302
2026-02-24T09:57:42.576755+00:00,XAUUSD,BUY,2244.6928088346963,2243.722758115845,2246.1478849129735,37.274395691843594,0.4850253594257278,-1.7352524907682891,12.0,9,1,14612.290387415886,1,2243.722758115845,2026-02-24 12:32:42.576755+00:00,-97.00507188513257
2026-02-24T20:57:42.576755+00:00,XAUUSD,SELL,2240.1790040505857,2242.5511512083026,2236.6207833140106,58.07140979238201,1.1860735788583432,-5.03411108192995,17.0,20,1,13952.290387415886,1,2242.5511512083026,2026-02-25 10:12:42.576755+00:00,-237.21471577168813
2026-02-25T23:47:42.576755+00:00,XAUUSD,SELL,2235.366409149806,2235.6303295322155,2234.9705285761916,56.911922676456726,0.13196019120476063,-3.659652103123335,13.0,23,2,12342.290387415886,1,2235.6303295322155,2026-02-26 00:47:42.576755+00:00,-26.39203824096512
2026-02-26T09:17:42.576755+00:00,XAUUSD,BUY,2236.396917214582,2235.2886289702037,2238.05934958115,41.068952146636036,0.5541441221892975,-0.9968377581208188,20.0,9,3,11772.290387415886,1,2235.2886289702037,2026-02-26 11:12:42.576755+00:00,-110.82882443784001
2026-02-26T11:17:42.576755+00:00,XAUUSD,BUY,2236.1265048568994,2234.8585133418137,2238.0284921295283,46.929218505260785,0.6339957575429318,-1.0216070397937074,19.0,11,3,11652.290387415886,1,2234.8585133418137,2026-02-26 12:07:42.576755+00:00,-126.79915150856687
2026-02-26T13:02:42.576755+00:00,XAUUSD,BUY,2234.502789617497,2233.355198523407,2236.224176258632,37.826609514162904,0.5737955470448729,-2.1467704100728042,21.0,13,3,11547.290387415886,0,2236.224176258632,2026-02-26 13:17:42.576755+00:00,172.13866411348135
2026-02-26T13:47:42.576755+00:00,XAUUSD,SELL,2234.5585419963877,2236.2958745392034,2231.9525431821644,62.32446020266473,0.8686662714077816,-1.9806689955830734,22.0,13,3,11502.290387415886,1,2236.2958745392034,2026-02-26 14:12:42.576755+00:00,-173.73325428156932
2026-02-26T22:02:42.576755+00:00,XAUUSD,BUY,2234.8194567078235,2234.419173905903,2235.4198809107047,54.85573031100639,0.20014140096041697,0.3272750178198294,54.0,22,3,11007.290387415886,1,2234.419173905903,2026-02-26 23:12:42.576755+00:00,-40.0282801920639
2026-02-27T00:12:42.576755+00:00,XAUUSD,BUY,2234.6274984185698,2234.2385596916474,2235.210906508953,49.263485841189286,0.19446936346110175,0.14912693037285862,20.0,0,4,10877.290387415886,0,2235.210906508953,2026-02-27 00:52:42.576755+00:00,58.34080903832728
2026-02-27T01:12:42.576755+00:00,XAUUSD,SELL,2234.5486742026746,2235.0837999367773,2233.745985601521,59.92676527710823,0.2675628670512132,0.027793000401743484,18.0,1,4,10817.290387415886,1,2235.0837999367773,2026-02-27 02:12:42.576755+00:00,-53.51257341026212
2026-02-27T02:57:42.576755+00:00,XAUUSD,SELL,2234.9620434525755,2235.393571333625,2234.3147516310014,56.46702969213236,0.21576394052470146,0.36289077738319975,19.0,2,4,10712.290387415886,1,2235.393571333625,2026-02-27 04:17:42.576755+00:00,-43.15278810495329
2026-02-27T04:52:42.576755+00:00,XAUUSD,SELL,2234.9025790827595,2235.4034187855177,2234.151319528622,53.68100894499448,0.25041985137915745,0.19816103027642384,21.0,4,4,10597.290387415886,1,2235.4034187855177,2026-02-27 07:22:42.576755+00:00,-50.0839702758185
2026-02-28T03:27:42.576755+00:00,XAUUSD,SELL,2219.159746209916,2219.5858004259776,2218.520664885824,52.894985303257336,0.2130271080307661,-4.87391710049269,13.0,3,5,9242.290387415886,1,2219.5858004259776,2026-02-28 03:32:42.576755+00:00,-42.605421606140226
2026-02-28T13:17:42.576755+00:00,XAUUSD,BUY,2214.8509178767526,2213.474755731377,2216.915161094816,48.78390631315708,0.6880810726878346,-4.377623519840654,18.0,13,5,8652.290387415886,0,2216.915161094816,2026-02-28 13:27:42.576755+00:00,206.42432180634387
2026-02-28T21:47:42.576755+00:00,XAUUSD,BUY,2211.458034578021,2210.5322843656418,2212.8466598965897,50.85763174298505,0.46287510618965044,-3.747858244627423,58.0,21,5,8142.290387415886,1,2210.5322843656418,2026-03-01 02:27:42.576755+00:00,-92.5750212379171
2026-03-01T10:07:42.576755+00:00,XAUUSD,SELL,2213.353822268013,2214.6282803920662,2211.4421350819334,61.53213422055323,0.6372290620265956,0.8655061541085161,12.0,10,6,7402.290387415886,1,2214.6282803920662,2026-03-01 11:32:42.576755+00:00,-127.44581240531261
2026-03-01T15:27:42.576755+00:00,XAUUSD,BUY,2217.1469259343403,2214.773560537624,2220.706974029415,43.11150312211436,1.1866826983583192,2.924916176086299,14.0,15,6,7082.290387415886,1,2214.773560537624,2026-03-01 16:17:42.576755+00:00,-237.33653967165083
2026-03-01T16:52:42.576755+00:00,XAUUSD,BUY,2215.1167785397597,2212.5962899048213,2218.897511492167,41.895500199971316,1.2602443174690896,0.7925475119982366,18.0,16,6,6997.290387415886,1,2212.5962899048213,2026-03-01 17:12:42.576755+00:00,-252.04886349383742
2026-03-01T22:32:42.576755+00:00,XAUUSD,SELL,2201.964892188886,2202.2877226152486,2201.480646549342,70.00685590017542,0.1614152131813366,-8.035056933869328,67.0,22,6,6657.290387415886,1,2202.2877226152486,2026-03-02 00:07:42.576755+00:00,-32.28304263625432
2026-03-02T02:07:42.576755+00:00,XAUUSD,SELL,2202.0517259046824,2202.5283073352753,2201.3368537587926,55.91255489071871,0.23829071529654097,-5.186585151721374,16.0,2,0,6442.290387415886,1,2202.5283073352753,2026-03-02 05:22:42.576755+00:00,-47.658143059288705
2026-03-02T06:07:42.576755+00:00,XAUUSD,SELL,2202.266866087928,2202.6423764484825,2201.7036005470964,60.560980054411,0.1877551802772684,-3.0097068011236843,19.0,6,0,6202.290387415886,0,2201.7036005470964,2026-03-02 06:42:42.576755+00:00,56.32655408317078
2026-03-02T12:52:42.576755+00:00,XAUUSD,BUY,2200.549193006524,2199.521669546402,2202.0904781967074,37.53610395243225,0.5137617300611704,-2.445612151363548,16.0,12,0,5797.290387415886,1,2199.521669546402,2026-03-02 12:57:42.576755+00:00,-102.7523460122211
2026-03-02T19:12:42.576755+00:00,XAUUSD,SELL,2202.8731773668846,2205.156090602917,2199.4488075128356,52.9161410327173,1.1414566180163612,-0.20923566953433692,20.0,19,0,5417.290387415886,0,2199.4488075128356,2026-03-02 20:32:42.576755+00:00,342.43698540490186
